WARNING 2025-02-03 12:38:35,903 basehttp 3012 16568 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:38:37,150 basehttp 3012 14444 "GET /recipe_add/ HTTP/1.1" 200 4321
WARNING 2025-02-03 12:38:37,202 basehttp 3012 14444 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:38:42,248 basehttp 3012 16840 "GET /cooker/ HTTP/1.1" 200 2654
WARNING 2025-02-03 12:38:42,316 basehttp 3012 16840 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:38:45,879 basehttp 3012 8276 "GET /index/ HTTP/1.1" 200 3228
ERROR 2025-02-03 12:44:10,061 log 3012 7860 Internal Server Error: /index/
Traceback (most recent call last):
  File "C:\GB\web_development_in_python\Django\project_django\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\GB\web_development_in_python\Django\project_django\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\GB\web_development_in_python\Django\project_django\recipebookapp\views.py", line 17, in wrapper
    res = f(*args, **kwargs)
          ^^^^^^^^^^^^^^^^^^
  File "C:\GB\web_development_in_python\Django\project_django\recipebookapp\views.py", line 37, in index
    return render(request, "recipebookapp/index.html")
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\GB\web_development_in_python\Django\project_django\venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\GB\web_development_in_python\Django\project_django\venv\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\GB\web_development_in_python\Django\project_django\venv\Lib\site-packages\django\template\backends\django.py", line 107, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\GB\web_development_in_python\Django\project_django\venv\Lib\site-packages\django\template\base.py", line 171, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
